00:00	0.0	0.0	0.0	16.23
01:00	0.0	0.0	0.0	15.86
02:00	0.0	0.0	0.0	15.49
03:00	0.0	0.0	0.0	15.12
04:00	0.0	0.0	0.0	14.94
05:00	0.0	0.0	0.0	14.75
06:00	48.52	17.56	30.96	14.57
07:00	183.77	93.26	90.51	16.31
08:00	322.91	184.05	138.85	18.06
09:00	446.36	278.64	167.73	19.8
10:00	542.73	350.89	191.85	20.82
11:00	598.1	401.66	196.44	21.85
12:00	605.44	399.04	206.4	22.87
13:00	576.96	383.52	193.45	23.16
14:00	483.34	306.63	176.71	23.44
15:00	368.68	221.51	147.17	23.73
16:00	239.05	134.13	104.92	22.65
17:00	91.69	41.96	49.73	21.57
18:00	0.87	0.05	0.82	20.48
19:00	0.0	0.0	0.0	19.55
20:00	0.0	0.0	0.0	18.61
21:00	0.0	0.0	0.0	17.68
22:00	0.0	0.0	0.0	17.17
23:00	0.0	0.0	0.0	16.65
