00:00	0.0	0.0	0.0	13.97
01:00	0.0	0.0	0.0	13.49
02:00	0.0	0.0	0.0	13.02
03:00	0.0	0.0	0.0	12.54
04:00	0.0	0.0	0.0	12.48
05:00	0.0	0.0	0.0	12.41
06:00	27.71	0.0	21.63	12.35
07:00	53.06	0.0	41.43	14.27
08:00	120.49	15.04	67.45	16.2
09:00	238.39	85.66	90.75	18.12
10:00	331.68	148.0	109.24	19.11
11:00	390.92	185.89	123.29	20.09
12:00	405.74	197.41	125.27	21.08
13:00	380.93	172.69	129.79	21.28
14:00	318.02	130.58	117.92	21.48
15:00	241.37	77.27	104.79	21.68
16:00	128.6	13.92	76.81	20.98
17:00	55.46	0.0	43.3	20.29
18:00	30.19	0.0	23.57	19.59
19:00	0.59	0.0	0.46	18.25
20:00	0.0	0.0	0.0	16.91
21:00	0.0	0.0	0.0	15.57
22:00	0.0	0.0	0.0	15.09
23:00	0.0	0.0	0.0	14.62
