00:00	0.0	0.0	0.0	6.41
01:00	0.0	0.0	0.0	6.19
02:00	0.0	0.0	0.0	5.97
03:00	0.0	0.0	0.0	5.75
04:00	0.0	0.0	0.0	5.59
05:00	0.0	0.0	0.0	5.43
06:00	0.95	0.0	0.74	5.27
07:00	26.78	0.0	20.91	6.6
08:00	52.81	0.0	41.23	7.94
09:00	69.94	0.0	54.6	9.27
10:00	84.55	0.0	66.01	10.24
11:00	91.48	0.0	71.42	11.2
12:00	168.47	25.95	94.3	12.17
13:00	285.23	129.8	108.89	12.44
14:00	379.67	219.43	119.38	12.72
15:00	435.06	280.64	122.21	12.99
16:00	405.71	274.41	111.05	12.01
17:00	298.54	215.86	74.98	11.04
18:00	0.04	0.0	0.03	10.06
19:00	0.0	0.0	0.0	9.26
20:00	0.0	0.0	0.0	8.47
21:00	0.0	0.0	0.0	7.67
22:00	0.0	0.0	0.0	7.29
23:00	0.0	0.0	0.0	6.91
