00:00	0.0	0.0	0.0	10.41
01:00	0.0	0.0	0.0	10.02
02:00	0.0	0.0	0.0	9.62
03:00	0.0	0.0	0.0	9.23
04:00	0.0	0.0	0.0	8.97
05:00	0.0	0.0	0.0	8.7
06:00	10.02	0.0	7.82	8.44
07:00	57.87	6.04	38.26	10.3
08:00	181.58	68.69	76.06	12.15
09:00	300.42	149.21	98.61	14.01
10:00	394.58	210.85	119.41	14.98
11:00	454.68	252.45	130.23	15.94
12:00	471.19	256.89	140.58	16.91
13:00	451.95	241.12	139.84	17.14
14:00	377.67	182.9	133.66	17.36
15:00	298.84	133.29	114.52	17.59
16:00	192.95	68.62	87.27	16.83
17:00	75.52	11.63	46.87	16.08
18:00	17.6	0.0	13.74	15.32
19:00	0.0	0.0	0.0	14.09
20:00	0.0	0.0	0.0	12.85
21:00	0.0	0.0	0.0	11.62
22:00	0.0	0.0	0.0	11.24
23:00	0.0	0.0	0.0	10.87
