00:00	0.0	0.0	0.0	22.26
01:00	0.0	0.0	0.0	21.79
02:00	0.0	0.0	0.0	21.32
03:00	0.0	0.0	0.0	20.85
04:00	0.0	0.0	0.0	20.54
05:00	0.0	0.0	0.0	20.24
06:00	26.44	7.52	14.98	19.94
07:00	107.89	35.66	48.55	21.97
08:00	59.2	0.0	46.22	23.99
09:00	70.91	0.0	55.36	26.01
10:00	75.16	0.0	58.67	27.25
11:00	81.15	0.0	63.36	28.49
12:00	80.97	0.0	63.21	29.73
13:00	83.41	0.0	65.12	30.04
14:00	81.83	0.0	63.89	30.35
15:00	76.33	0.0	59.59	30.67
16:00	65.37	0.0	51.04	29.83
17:00	74.62	8.82	43.68	28.98
18:00	105.37	52.58	40.95	28.14
19:00	0.23	0.0	0.18	26.62
20:00	0.0	0.0	0.0	25.09
21:00	0.0	0.0	0.0	23.57
22:00	0.0	0.0	0.0	23.1
23:00	0.0	0.0	0.0	22.64
