00:00	0.0	0.0	0.0	12.25
01:00	0.0	0.0	0.0	12.03
02:00	0.0	0.0	0.0	11.8
03:00	0.0	0.0	0.0	11.58
04:00	0.0	0.0	0.0	11.77
05:00	38.63	28.53	9.12	11.96
06:00	224.05	152.18	63.54	12.15
07:00	359.03	240.03	100.52	13.19
08:00	356.8	215.78	113.98	14.24
09:00	301.0	153.11	115.08	15.28
10:00	229.84	87.22	105.51	15.58
11:00	121.82	4.41	83.48	15.88
12:00	82.64	0.0	64.52	16.17
13:00	76.78	0.0	59.95	16.13
14:00	61.64	0.0	48.12	16.08
15:00	48.38	0.0	37.77	16.03
16:00	27.79	0.0	21.7	15.23
17:00	7.59	0.0	5.93	14.42
18:00	0.0	0.0	0.0	13.62
19:00	0.0	0.0	0.0	13.24
20:00	0.0	0.0	0.0	12.86
21:00	0.0	0.0	0.0	12.48
22:00	0.0	0.0	0.0	12.37
23:00	0.0	0.0	0.0	12.26
