00:00	0.0	0.0	0.0	13.47
01:00	0.0	0.0	0.0	13.15
02:00	0.0	0.0	0.0	12.82
03:00	0.0	0.0	0.0	12.49
04:00	0.0	0.0	0.0	12.52
05:00	0.38	0.25	0.11	12.56
06:00	196.84	136.46	53.95	12.59
07:00	329.57	216.24	96.44	13.81
08:00	374.0	230.93	115.91	15.03
09:00	340.93	186.82	118.97	16.25
10:00	269.46	115.22	113.96	16.92
11:00	173.36	27.27	105.12	17.6
12:00	95.35	0.0	74.44	18.28
13:00	91.21	0.0	71.2	18.31
14:00	75.05	0.0	58.59	18.34
15:00	61.14	0.0	47.73	18.37
16:00	38.51	0.0	30.07	17.55
17:00	13.88	0.0	10.84	16.72
18:00	0.02	0.0	0.02	15.9
19:00	0.0	0.0	0.0	15.29
20:00	0.0	0.0	0.0	14.68
21:00	0.0	0.0	0.0	14.07
22:00	0.0	0.0	0.0	13.84
23:00	0.0	0.0	0.0	13.6
