00:00	0.0	0.0	0.0	9.42
01:00	0.0	0.0	0.0	9.12
02:00	0.0	0.0	0.0	8.82
03:00	0.0	0.0	0.0	8.52
04:00	0.0	0.0	0.0	8.53
05:00	0.25	0.0	0.2	8.53
06:00	55.21	17.19	29.44	8.53
07:00	50.97	0.0	39.79	10.13
08:00	73.38	0.0	57.29	11.74
09:00	90.99	0.0	71.03	13.34
10:00	102.92	0.0	80.35	14.14
11:00	109.64	0.0	85.6	14.95
12:00	111.45	0.0	87.01	15.75
13:00	105.76	0.0	82.57	16.04
14:00	96.41	0.0	75.27	16.32
15:00	80.48	0.0	62.83	16.61
16:00	60.28	0.0	47.06	15.82
17:00	46.92	3.25	32.74	15.03
18:00	29.91	15.62	11.89	14.24
19:00	0.0	0.0	0.0	13.18
20:00	0.0	0.0	0.0	12.12
21:00	0.0	0.0	0.0	11.06
22:00	0.0	0.0	0.0	10.54
23:00	0.0	0.0	0.0	10.02
