00:00	0.0	0.0	0.0	4.25
01:00	0.0	0.0	0.0	4.2
02:00	0.0	0.0	0.0	4.14
03:00	0.0	0.0	0.0	4.08
04:00	0.0	0.0	0.0	4.0
05:00	0.0	0.0	0.0	3.92
06:00	0.0	0.0	0.0	3.84
07:00	0.0	0.0	0.0	4.4
08:00	180.07	127.95	46.15	4.96
09:00	304.11	208.45	81.2	5.52
10:00	390.59	269.96	99.7	6.59
11:00	458.52	320.42	112.83	7.67
12:00	458.15	320.3	112.46	8.74
13:00	451.26	318.8	109.06	8.84
14:00	348.76	242.92	89.08	8.95
15:00	247.48	174.54	63.98	9.05
16:00	0.46	0.0	0.36	8.05
17:00	0.0	0.0	0.0	7.05
18:00	0.0	0.0	0.0	6.05
19:00	0.0	0.0	0.0	5.66
20:00	0.0	0.0	0.0	5.26
21:00	0.0	0.0	0.0	4.87
22:00	0.0	0.0	0.0	4.67
23:00	0.0	0.0	0.0	4.47
