00:00	0.0	0.0	0.0	18.31
01:00	0.0	0.0	0.0	17.83
02:00	0.0	0.0	0.0	17.35
03:00	0.0	0.0	0.0	16.88
04:00	0.0	0.0	0.0	16.63
05:00	0.0	0.0	0.0	16.38
06:00	2.84	0.0	2.22	16.13
07:00	33.42	0.0	26.09	17.91
08:00	54.05	0.0	42.2	19.69
09:00	67.71	0.0	52.86	21.47
10:00	77.06	0.0	60.16	22.61
11:00	82.8	0.0	64.64	23.75
12:00	131.54	4.85	78.43	24.9
13:00	340.76	163.0	107.54	25.14
14:00	483.18	292.72	129.14	25.39
15:00	566.28	379.19	138.59	25.64
16:00	581.83	407.74	140.79	24.58
17:00	495.98	358.84	120.58	23.52
18:00	19.69	11.17	7.36	22.46
19:00	0.0	0.0	0.0	21.38
20:00	0.0	0.0	0.0	20.3
21:00	0.0	0.0	0.0	19.22
22:00	0.0	0.0	0.0	18.87
23:00	0.0	0.0	0.0	18.53
