00:00	0.0	0.0	0.0	22.26
01:00	0.0	0.0	0.0	21.79
02:00	0.0	0.0	0.0	21.32
03:00	0.0	0.0	0.0	20.85
04:00	0.0	0.0	0.0	20.54
05:00	0.0	0.0	0.0	20.24
06:00	49.53	26.11	19.49	19.94
07:00	617.94	454.08	139.3	21.97
08:00	728.91	533.23	151.24	23.99
09:00	705.5	500.67	142.05	26.01
10:00	594.83	397.89	118.76	27.25
11:00	407.96	224.6	95.88	28.49
12:00	185.98	27.8	67.1	29.73
13:00	83.41	0.0	65.12	30.04
14:00	81.83	0.0	63.89	30.35
15:00	76.33	0.0	59.59	30.67
16:00	65.37	0.0	51.04	29.83
17:00	48.61	0.0	37.95	28.98
18:00	26.9	0.0	21.0	28.14
19:00	0.23	0.0	0.18	26.62
20:00	0.0	0.0	0.0	25.09
21:00	0.0	0.0	0.0	23.57
22:00	0.0	0.0	0.0	23.1
23:00	0.0	0.0	0.0	22.64
